倖,訓,へつら,う,NULL,NULL
叩,音,コウ,NULL,NULL,NULL
叩,訓,たた,く,NULL,NULL
叩,訓,はた,く,NULL,NULL
叩,訓,ひか,える,NULL,NULL
宏,音,コウ,NULL,NULL,NULL
宏,訓,おお,きい,NULL,NULL
宏,訓,ひろ,い,NULL,NULL
巷,音,コウ,NULL,NULL,NULL
巷,訓,ちまた,NULL,NULL,NULL
幌,音,コウ,NULL,NULL,NULL
幌,訓,ほろ,NULL,NULL,NULL
庚,音,コウ,NULL,NULL,NULL
庚,訓,かのえ,NULL,NULL,NULL
庚,訓,とし,NULL,NULL,NULL
昂,音,コウ,NULL,NULL,NULL
昂,音,ゴウ,NULL,NULL,NULL
昂,訓,あ,がる,NULL,NULL
昂,訓,たか,い,NULL,NULL
昂,訓,たかぶ,る,NULL,NULL
晃,音,コウ,NULL,NULL,NULL
晃,訓,あき,らか,NULL,NULL
晃,訓,ひか,る,NULL,NULL
杭,音,コウ,NULL,NULL,NULL
杭,訓,くい,NULL,NULL,NULL
杭,訓,わた,る,NULL,NULL
浩,音,コウ,NULL,NULL,NULL
浩,訓,おお,い,NULL,NULL
浩,訓,おお,きい,NULL,NULL
浩,訓,おご,る,NULL,NULL
浩,訓,ひろ,い,NULL,NULL
皐,音,コウ,NULL,NULL,NULL
皐,訓,さつき,NULL,NULL,NULL
皐,訓,さわ,NULL,NULL,NULL
皋,音,コウ,NULL,NULL,NULL
皋,訓,さつき,NULL,NULL,NULL
皋,訓,さわ,NULL,NULL,NULL
砿,音,コウ,NULL,NULL,NULL
砿,訓,あらがね,NULL,NULL,NULL
糠,音,コウ,NULL,NULL,NULL
糠,訓,ぬか,NULL,NULL,NULL
紘,音,コウ,NULL,NULL,NULL
紘,訓,おおづな,NULL,NULL,NULL
紘,訓,ひろ,い,NULL,NULL
縞,音,コウ,NULL,NULL,NULL
縞,訓,しま,NULL,NULL,NULL
縞,訓,しろぎぬ,NULL,NULL,NULL
肴,音,コウ,NULL,NULL,NULL
肴,訓,さかな,NULL,NULL,NULL
肱,音,コウ,NULL,NULL,NULL
肱,訓,ひじ,NULL,NULL,NULL
膏,音,コウ,NULL,１番,表内読み
膏,訓,あぶら,NULL,NULL,NULL
膏,訓,うるお,す,NULL,NULL
膏,訓,こ,える,NULL,NULL
藁,音,コウ,NULL,NULL,NULL
藁,訓,わら,NULL,NULL,NULL
蛤,音,コウ,NULL,NULL,NULL
蛤,訓,はまぐり,NULL,NULL,NULL
袷,音,キョウ,NULL,２番,表内読み
袷,音,コウ,NULL,１番,表内読み
袷,訓,あわせ,NULL,NULL,NULL
釦,音,コウ,NULL,NULL,NULL
釦,訓,ボタン,NULL,NULL,NULL
閤,音,コウ,NULL,NULL,NULL
閤,訓,くぐりど,NULL,NULL,NULL
閤,訓,へや,NULL,NULL,NULL
鮫,音,コウ,NULL,NULL,NULL
鮫,訓,さめ,NULL,NULL,NULL
鮫,訓,みずち,NULL,NULL,NULL
鴻,音,コウ,NULL,NULL,NULL
鴻,訓,おお,きい,NULL,NULL
鴻,訓,おおとり,NULL,NULL,NULL
鴻,訓,ひしくい,NULL,NULL,NULL
鵠,音,コウ,NULL,３番,表内読み
鵠,音,コク,NULL,１番,表内読み
鵠,訓,くぐい,NULL,NULL,NULL
鵠,訓,しろ,い,NULL,NULL
鵠,訓,まと,NULL,NULL,NULL
噛,音,ゲツ,NULL,２番,表内読み
噛,音,ゴウ,NULL,１番,表内読み
噛,訓,かじ,る,NULL,NULL
噛,訓,か,む,NULL,NULL
壕,音,コウ,NULL,NULL,NULL
壕,音,ゴウ,NULL,NULL,NULL
壕,訓,ほり,NULL,NULL,NULL
濠,音,ゴウ,NULL,NULL,NULL
濠,訓,ほり,NULL,NULL,NULL
轟,音,ゴウ,NULL,NULL,NULL
轟,訓,とどろ,く,NULL,NULL
忽,音,コツ,NULL,NULL,NULL
忽,訓,たちま,ち,NULL,NULL
忽,訓,ゆるが,せ,NULL,NULL
惚,音,コツ,NULL,NULL,NULL
惚,訓,とぼ,ける,NULL,NULL
惚,訓,ほう,ける,NULL,NULL
惚,訓,ぼ,ける,NULL,NULL
惚,訓,ほ,れる,NULL,NULL
坤,音,コン,NULL,NULL,NULL
坤,訓,つち,NULL,NULL,NULL
坤,訓,ひつじさる,NULL,NULL,NULL
昏,音,コン,NULL,NULL,NULL
昏,訓,くら,い,NULL,NULL
昏,訓,くら,む,NULL,NULL
昏,訓,く,れ,NULL,NULL
梱,音,コン,NULL,NULL,NULL
梱,訓,こうり,NULL,NULL,NULL
梱,訓,こり,NULL,NULL,NULL
梱,訓,しきみ,NULL,NULL,NULL
艮,音,コン,NULL,NULL,NULL
艮,音,ゴン,NULL,NULL,NULL
艮,訓,うしとら,NULL,NULL,NULL
乍,音,サ,NULL,NULL,NULL
乍,訓,たちま,ち,NULL,NULL
乍,訓,なが,ら,NULL,NULL
些,音,サ,NULL,１番,表内読み
些,訓,いささ,か,NULL,NULL
些,訓,すこ,し,NULL,NULL
叉,音,サ,NULL,NULL,NULL
叉,音,シャ,NULL,NULL,NULL
叉,訓,こまぬ,く,NULL,NULL
叉,訓,こまね,く,NULL,NULL
叉,訓,さ,す,NULL,NULL
叉,訓,また,NULL,NULL,NULL
嵯,音,サ,NULL,NULL,NULL
嵯,訓,けわ,しい,NULL,NULL
嵳,音,サ,NULL,NULL,NULL
嵳,訓,けわ,しい,NULL,NULL
瑳,音,サ,NULL,NULL,NULL
瑳,訓,みが,く,NULL,NULL
紗,音,サ,NULL,NULL,NULL
紗,音,シャ,NULL,NULL,NULL
紗,訓,うすぎぬ,NULL,NULL,NULL
蓑,音,サ,NULL,NULL,NULL
蓑,音,サイ,NULL,NULL,NULL
蓑,訓,みの,NULL,NULL,NULL
裟,音,サ,NULL,NULL,NULL
坐,音,ザ,NULL,NULL,NULL
坐,訓,いなが,ら,NULL,NULL
坐,訓,いま,す,NULL,NULL
坐,訓,おわ,す,NULL,NULL
坐,訓,すわ,る,NULL,NULL
坐,訓,そぞろ,に,NULL,NULL
坐,訓,ましま,す,NULL,NULL
哉,音,サイ,NULL,NULL,NULL
哉,訓,か,NULL,NULL,NULL
哉,訓,かな,NULL,NULL,NULL
哉,訓,や,NULL,NULL,NULL
晒,音,サイ,NULL,NULL,NULL
晒,訓,さら,す,NULL,NULL
柴,音,サイ,NULL,NULL,NULL
柴,訓,しば,NULL,NULL,NULL
柴,訓,ふさ,ぐ,NULL,NULL
栖,音,サイ,NULL,NULL,NULL
栖,音,セイ,NULL,NULL,NULL
栖,訓,す,NULL,NULL,NULL
栖,訓,すみか,NULL,NULL,NULL
栖,訓,す,む,NULL,NULL
犀,音,サイ,NULL,NULL,NULL
犀,音,セイ,NULL,NULL,NULL
犀,訓,かた,い,NULL,NULL
犀,訓,するど,い,NULL,NULL
砦,音,サイ,NULL,NULL,NULL
砦,訓,とりで,NULL,NULL,NULL
榊,訓,さかき,NULL,NULL,NULL
朔,音,サク,NULL,NULL,NULL
朔,訓,きた,NULL,NULL,NULL
朔,訓,ついたち,NULL,NULL,NULL
窄,音,サク,NULL,NULL,NULL
窄,訓,すぼ,む,NULL,NULL
窄,訓,せば,まる,NULL,NULL
窄,訓,せま,い,NULL,NULL
窄,訓,つぼ,む,NULL,NULL
笹,訓,ささ,NULL,NULL,NULL
撒,音,サツ,NULL,NULL,NULL
撒,音,サン,NULL,NULL,NULL
撒,訓,ま,く,NULL,NULL
薩,音,サツ,NULL,NULL,NULL
撰,音,サン,NULL,NULL,NULL
撰,音,セン,NULL,NULL,NULL
撰,訓,えら,ぶ,NULL,NULL
燦,音,サン,NULL,NULL,NULL
燦,訓,あき,らか,NULL,NULL
燦,訓,あざ,やか,NULL,NULL
燦,訓,きら,めく,NULL,NULL
珊,音,サン,NULL,NULL,NULL
纂,音,サン,NULL,NULL,NULL
纂,訓,あつ,める,NULL,NULL
纂,訓,くみひも,NULL,NULL,NULL
纂,訓,つ,ぐ,NULL,NULL
蒜,音,サン,NULL,NULL,NULL
蒜,訓,にんにく,NULL,NULL,NULL
蒜,訓,ひる,NULL,NULL,NULL
讃,音,サン,NULL,NULL,NULL
讃,訓,たす,ける,NULL,NULL
讃,訓,たた,える,NULL,NULL
讃,訓,ほ,める,NULL,NULL
讚,音,サン,NULL,NULL,NULL
讚,訓,たす,ける,NULL,NULL
讚,訓,たた,える,NULL,NULL
讚,訓,ほ,める,NULL,NULL
餐,音,サン,NULL,NULL,NULL
餐,訓,く,う,NULL,NULL
餐,訓,たべもの,NULL,NULL,NULL
餐,訓,の,む,NULL,NULL
之,音,シ,NULL,NULL,NULL
之,訓,これ,NULL,NULL,NULL
之,訓,こ,の,NULL,NULL
之,訓,の,NULL,NULL,NULL
之,訓,ゆ,く,NULL,NULL
仔,音,シ,NULL,１番,表内読み
仔,訓,こ,NULL,NULL,NULL
仔,訓,こま,か,NULL,NULL
仔,訓,た,える,NULL,NULL
偲,音,サイ,NULL,１番,表内読み
偲,音,シ,NULL,２番,表内読み
偲,訓,しの,ぶ,NULL,NULL
匙,音,シ,NULL,NULL,NULL
匙,訓,さじ,NULL,NULL,NULL
只,音,シ,NULL,NULL,NULL
只,訓,ただ,NULL,NULL,NULL
屍,音,シ,NULL,NULL,NULL
屍,訓,かばね,NULL,NULL,NULL
屍,訓,しかばね,NULL,NULL,NULL
巳,音,シ,NULL,NULL,NULL
巳,訓,み,NULL,NULL,NULL
弛,音,シ,NULL,NULL,NULL
弛,音,チ,NULL,NULL,NULL
弛,訓,たゆ,む,NULL,NULL
弛,訓,たる,む,NULL,NULL
弛,訓,ゆる,む,NULL,NULL
孜,音,シ,NULL,NULL,NULL
孜,訓,つと,める,NULL,NULL
斯,音,シ,NULL,NULL,NULL
斯,訓,か,かる,NULL,NULL
斯,訓,か,く,NULL,NULL
斯,訓,こ,の,NULL,NULL
斯,訓,これ,NULL,NULL,NULL
梓,音,シ,NULL,NULL,NULL
梓,訓,あずさ,NULL,NULL,NULL
梓,訓,はんぎ,NULL,NULL,NULL
此,音,シ,NULL,NULL,NULL
此,訓,か,く,NULL,NULL
此,訓,ここ,NULL,NULL,NULL
此,訓,こ,の,NULL,NULL
此,訓,これ,NULL,NULL,NULL
獅,音,シ,NULL,NULL,NULL
獅,訓,しし,NULL,NULL,NULL
砥,音,シ,NULL,NULL,NULL
砥,訓,と,NULL,NULL,NULL
砥,訓,といし,NULL,NULL,NULL
砥,訓,と,ぐ,NULL,NULL
砥,訓,みが,く,NULL,NULL
笥,音,シ,NULL,NULL,NULL
笥,音,ス,NULL,NULL,NULL
笥,訓,け,NULL,NULL,NULL
笥,訓,はこ,NULL,NULL,NULL
蒔,音,シ,NULL,１番,表内読み
蒔,音,ジ,NULL,１番,表内読み
蒔,訓,う,える,NULL,NULL
蒔,訓,ま,く,NULL,NULL
覗,音,シ,NULL,NULL,NULL
覗,訓,うかが,う,NULL,NULL
覗,訓,のぞ,く,NULL,NULL
錫,音,シ,NULL,２番,表内読み
錫,音,シャク,NULL,１番,表内読み
錫,音,セキ,NULL,１番,表内読み
錫,訓,すず,NULL,NULL,NULL
錫,訓,たま,う,NULL,NULL
錫,訓,たまもの,NULL,NULL,NULL
髭,音,シ,NULL,NULL,NULL
髭,訓,くちひげ,NULL,NULL,NULL
髭,訓,ひげ,NULL,NULL,NULL
爾,音,ジ,NULL,NULL,NULL
爾,音,ニ,NULL,NULL,NULL
爾,訓,そ,の,NULL,NULL
爾,訓,なんじ,NULL,NULL,NULL
痔,音,ジ,NULL,NULL,NULL
痔,訓,しもがさ,NULL,NULL,NULL
而,音,ジ,NULL,NULL,NULL
而,訓,しか,して,NULL,NULL
而,訓,しか,も,NULL,NULL
而,訓,しか,るに,NULL,NULL
而,訓,しか,れども,NULL,NULL
而,訓,なんじ,NULL,NULL,NULL
馳,音,ジ,NULL,NULL,NULL
馳,音,チ,NULL,NULL,NULL
馳,訓,は,せる,NULL,NULL
鴫,訓,しぎ,NULL,NULL,NULL
宍,音,ニク,NULL,NULL,NULL
宍,音,ジク,NULL,NULL,NULL
宍,訓,しし,NULL,NULL,NULL
竺,音,ジク,NULL,１番,表内読み
竺,音,トク,NULL,２番,表内読み
竺,訓,あつ,い,NULL,NULL
悉,音,シツ,NULL,NULL,NULL
悉,訓,ことごと,く,NULL,NULL
悉,訓,つく,す,NULL,NULL
悉,訓,つぶさ,に,NULL,NULL
櫛,音,シツ,NULL,NULL,NULL
櫛,訓,くし,NULL,NULL,NULL
櫛,訓,くしけず,る,NULL,NULL
蛭,音,シツ,NULL,NULL,NULL
蛭,音,テツ,NULL,NULL,NULL
蛭,訓,ひる,NULL,NULL,NULL
姐,音,シャ,NULL,NULL,NULL
姐,音,ソ,NULL,NULL,NULL
姐,訓,あね,NULL,NULL,NULL
姐,訓,あねご,NULL,NULL,NULL
姐,訓,ねえ,NULL,NULL,NULL
柘,音,シャ,NULL,NULL,NULL
柘,訓,つげ,NULL,NULL,NULL
柘,訓,やまぐわ,NULL,NULL,NULL
這,音,シャ,NULL,NULL,NULL
這,訓,こ,の,NULL,NULL
這,訓,これ,NULL,NULL,NULL
這,訓,は,う,NULL,NULL
惹,音,ジャ,NULL,NULL,NULL
惹,音,ジャク,NULL,NULL,NULL
惹,訓,ひ,く,NULL,NULL
惹,訓,まね,く,NULL,NULL
勺,音,シャク,NULL,NULL,NULL
杓,音,ヒョウ,NULL,１番,表内読み
杓,音,シャク,NULL,２番,表内読み
杓,訓,しゃく,う,NULL,NULL
杓,訓,ひしゃく,NULL,NULL,NULL
灼,音,シャク,NULL,NULL,NULL
灼,訓,あき,らか,NULL,NULL
灼,訓,あらたか,NULL,NULL,NULL
灼,訓,やいと,NULL,NULL,NULL
灼,訓,や,く,NULL,NULL
蹟,音,シャク,NULL,NULL,NULL
蹟,音,セキ,NULL,NULL,NULL
蹟,訓,あと,NULL,NULL,NULL
雀,音,ジャク,NULL,NULL,NULL
雀,訓,すずめ,NULL,NULL,NULL
撞,音,シュ,NULL,NULL,NULL
撞,音,トウ,NULL,NULL,NULL
撞,音,ドウ,NULL,NULL,NULL
撞,訓,つ,く,NULL,NULL
蛛,音,シュ,NULL,NULL,NULL
蛛,音,チュ,NULL,NULL,NULL
蛛,音,チュウ,NULL,NULL,NULL
蛛,訓,くも,NULL,NULL,NULL
諏,音,シュ,NULL,NULL,NULL
諏,音,ス,NULL,NULL,NULL
諏,訓,と,う,NULL,NULL
諏,訓,はか,る,NULL,NULL
趨,音,シュ,NULL,１番,表内読み
趨,音,スウ,NULL,１番,表内読み
趨,音,ソク,NULL,２番,表内読み
趨,訓,うなが,す,NULL,NULL
趨,訓,おもむ,く,NULL,NULL
趨,訓,はし,る,NULL,NULL
趨,訓,はや,い,NULL,NULL
嬬,音,ジュ,NULL,NULL,NULL
嬬,訓,つま,NULL,NULL,NULL
嬬,訓,よわ,い,NULL,NULL
濡,音,ジュ,NULL,NULL,NULL
濡,訓,うるお,う,NULL,NULL
濡,訓,とどこお,る,NULL,NULL
濡,訓,ぬ,れる,NULL,NULL
竪,音,ジュ,NULL,NULL,NULL
竪,訓,こども,NULL,NULL,NULL
竪,訓,こもの,NULL,NULL,NULL
竪,訓,た,つ,NULL,NULL
竪,訓,たて,NULL,NULL,NULL
豎,音,ジュ,NULL,NULL,NULL
豎,訓,こども,NULL,NULL,NULL
豎,訓,こもの,NULL,NULL,NULL
豎,訓,た,つ,NULL,NULL
豎,訓,たて,NULL,NULL,NULL
綬,音,ジュ,NULL,NULL,NULL
綬,訓,くみひも,NULL,NULL,NULL
綬,訓,ひも,NULL,NULL,NULL
鷲,音,ジュ,NULL,NULL,NULL
鷲,音,シュウ,NULL,NULL,NULL
鷲,訓,わし,NULL,NULL,NULL
嵩,音,シュウ,NULL,NULL,NULL
嵩,音,スウ,NULL,NULL,NULL
嵩,訓,かさ,NULL,NULL,NULL
嵩,訓,かさ,む,NULL,NULL
嵩,訓,たか,い,NULL,NULL
揖,音,シュウ,NULL,２番,表内読み
揖,音,ユウ,NULL,１番,表内読み
揖,訓,あつ,まる,NULL,NULL
揖,訓,ゆず,る,NULL,NULL
柊,音,シュウ,NULL,NULL,NULL
柊,訓,ひいらぎ,NULL,NULL,NULL
楢,音,シュウ,NULL,NULL,NULL
楢,音,ユウ,NULL,NULL,NULL
楢,訓,なら,NULL,NULL,NULL
洲,音,シュウ,NULL,NULL,NULL
洲,訓,しま,NULL,NULL,NULL
洲,訓,す,NULL,NULL,NULL
穐,音,シュウ,NULL,NULL,NULL
穐,訓,あき,NULL,NULL,NULL
穐,訓,とき,NULL,NULL,NULL
龝,音,シュウ,NULL,NULL,NULL
龝,訓,あき,NULL,NULL,NULL
龝,訓,とき,NULL,NULL,NULL
繍,音,シュウ,NULL,NULL,NULL
繍,訓,うつく,しい,NULL,NULL
繍,訓,にしき,NULL,NULL,NULL
繍,訓,ぬいとり,NULL,NULL,NULL
萩,音,シュウ,NULL,NULL,NULL
萩,訓,はぎ,NULL,NULL,NULL
葺,音,シュウ,NULL,NULL,NULL
葺,訓,つくろ,う,NULL,NULL
葺,訓,ふ,く,NULL,NULL
蒐,音,シュウ,NULL,NULL,NULL
蒐,訓,あつ,める,NULL,NULL
蒐,訓,か,り,NULL,NULL
輯,音,シュウ,NULL,NULL,NULL
輯,訓,あつ,める,NULL,NULL
輯,訓,やわ,らぐ,NULL,NULL
酋,音,シュウ,NULL,NULL,NULL
酋,訓,おさ,NULL,NULL,NULL
酋,訓,かしら,NULL,NULL,NULL
鍬,音,シュウ,NULL,NULL,NULL
鍬,音,ショウ,NULL,NULL,NULL
鍬,訓,くわ,NULL,NULL,NULL
鍬,訓,すき,NULL,NULL,NULL
鰍,音,シュウ,NULL,NULL,NULL
鰍,訓,いなだ,NULL,NULL,NULL
鰍,訓,かじか,NULL,NULL,NULL
鰍,訓,どじょう,NULL,NULL,NULL
什,音,ジュウ,NULL,NULL,NULL
什,訓,とお,NULL,NULL,NULL
廿,音,ジュウ,NULL,NULL,NULL
廿,訓,にじゅう,NULL,NULL,NULL
戎,音,ジュウ,NULL,NULL,NULL
戎,訓,いくさ,NULL,NULL,NULL
戎,訓,えびす,NULL,NULL,NULL
戎,訓,おお,きい,NULL,NULL
戎,訓,つわもの,NULL,NULL,NULL
紐,音,ジュウ,NULL,NULL,NULL
紐,音,チュウ,NULL,NULL,NULL
紐,訓,ひも,NULL,NULL,NULL
夙,音,シュク,NULL,NULL,NULL
夙,訓,つと,に,NULL,NULL
夙,訓,はや,い,NULL,NULL
夙,訓,まだき,NULL,NULL,NULL
峻,音,シュン,NULL,NULL,NULL
峻,訓,おお,きい,NULL,NULL
峻,訓,きび,しい,NULL,NULL
峻,訓,けわ,しい,NULL,NULL
峻,訓,たか,い,NULL,NULL
竣,音,シュン,NULL,NULL,NULL
竣,訓,お,わる,NULL,NULL
舜,音,シュン,NULL,NULL,NULL
舜,訓,むくげ,NULL,NULL,NULL
遁,音,シュン,NULL,NULL,NULL
遁,音,ジュン,NULL,NULL,NULL
遁,音,トン,NULL,NULL,NULL
遁,訓,しりご,みする,NULL,NULL
遁,訓,のが,れる,NULL,NULL
醇,音,シュン,NULL,NULL,NULL
醇,音,ジュン,NULL,NULL,NULL
醇,訓,あつ,い,NULL,NULL
醇,訓,もっぱ,ら,NULL,NULL
隼,音,シュン,NULL,NULL,NULL
隼,音,ジュン,NULL,NULL,NULL
隼,訓,はやぶさ,NULL,NULL,NULL
駿,音,シュン,NULL,NULL,NULL
駿,音,スン,NULL,NULL,NULL
駿,訓,すぐ,れる,NULL,NULL
惇,音,ジュン,NULL,NULL,NULL
惇,音,トン,NULL,NULL,NULL
惇,訓,あつ,い,NULL,NULL
惇,訓,まこと,NULL,NULL,NULL
楯,音,ジュン,NULL,NULL,NULL
楯,訓,たて,NULL,NULL,NULL
淳,音,ジュン,NULL,NULL,NULL
淳,訓,あつ,い,NULL,NULL
淳,訓,すなお,NULL,NULL,NULL
閏,音,ジュン,NULL,NULL,NULL
閏,訓,うるう,NULL,NULL,NULL
恕,音,ショ,NULL,NULL,NULL
恕,音,ジョ,NULL,NULL,NULL
恕,訓,おもいや,る,NULL,NULL
恕,訓,ゆる,す,NULL,NULL
曙,音,ショ,NULL,NULL,NULL
曙,訓,あけぼの,NULL,NULL,NULL
杵,音,ショ,NULL,NULL,NULL
杵,訓,きね,NULL,NULL,NULL
渚,音,ショ,NULL,NULL,NULL
渚,訓,なぎさ,NULL,NULL,NULL
渚,訓,みぎわ,NULL,NULL,NULL
疋,音,ショ,NULL,１番,表内読み
疋,音,ソ,NULL,１番,表内読み
疋,音,ヒツ,NULL,２番,表内読み
疋,訓,あし,NULL,NULL,NULL
疋,訓,ひき,NULL,NULL,NULL
疏,音,ショ,NULL,１番,表内読み
疏,音,ソ,NULL,１番,表内読み
疏,訓,あら,い,NULL,NULL
疏,訓,うと,い,NULL,NULL
疏,訓,うと,む,NULL,NULL
疏,訓,おろそ,か,NULL,NULL
疏,訓,とお,す,NULL,NULL
疏,訓,とお,る,NULL,NULL
疏,訓,まば,ら,NULL,NULL
薯,音,ショ,NULL,NULL,NULL
薯,音,ジョ,NULL,NULL,NULL
薯,訓,いも,NULL,NULL,NULL
藷,音,ショ,NULL,NULL,NULL
藷,訓,いも,NULL,NULL,NULL
藷,訓,さとうきび,NULL,NULL,NULL
鋤,音,ショ,NULL,NULL,NULL
鋤,音,ジョ,NULL,NULL,NULL
鋤,訓,すき,NULL,NULL,NULL
鋤,訓,す,く,NULL,NULL
黍,音,ショ,NULL,NULL,NULL
黍,訓,きび,NULL,NULL,NULL
鼠,音,ショ,NULL,NULL,NULL
鼠,音,ス,NULL,NULL,NULL
鼠,音,ソ,NULL,NULL,NULL
鼠,訓,ねずみ,NULL,NULL,NULL
汝,音,ジョ,NULL,NULL,NULL
汝,訓,なんじ,NULL,NULL,NULL
丞,音,ショウ,NULL,NULL,NULL
丞,音,ジョウ,NULL,NULL,NULL
丞,訓,たす,ける,NULL,NULL
哨,音,ショウ,NULL,NULL,NULL
哨,訓,みはり,NULL,NULL,NULL
嘗,音,ショウ,NULL,NULL,NULL
嘗,音,ジョウ,NULL,NULL,NULL
嘗,訓,かつ,て,NULL,NULL
嘗,訓,こころ,みる,NULL,NULL
嘗,訓,な,める,NULL,NULL
妾,音,ショウ,NULL,NULL,NULL
妾,訓,めかけ,NULL,NULL,NULL
妾,訓,わらわ,NULL,NULL,NULL
娼,音,ショウ,NULL,NULL,NULL
娼,訓,あそびめ,NULL,NULL,NULL
庄,音,ショウ,NULL,NULL,NULL
庄,音,ソウ,NULL,NULL,NULL
庄,訓,いなか,NULL,NULL,NULL
庄,訓,むらざと,NULL,NULL,NULL
廠,音,ショウ,NULL,NULL,NULL
廠,訓,うまや,NULL,NULL,NULL
廠,訓,しごとば,NULL,NULL,NULL
厰,音,ショウ,NULL,NULL,NULL
厰,訓,うまや,NULL,NULL,NULL
厰,訓,しごとば,NULL,NULL,NULL
捷,音,ショウ,NULL,NULL,NULL
捷,訓,か,つ,NULL,NULL
捷,訓,はや,い,NULL,NULL
摺,音,ショウ,NULL,１番,表内読み
摺,音,ロウ,NULL,２番,表内読み
摺,訓,くじ,く,NULL,NULL
摺,訓,す,る,NULL,NULL
摺,訓,たた,む,NULL,NULL
摺,訓,ひだ,NULL,NULL,NULL
昌,音,ショウ,NULL,NULL,NULL
昌,訓,さか,ん,NULL,NULL
梢,音,ショウ,NULL,NULL,NULL
梢,訓,かじ,NULL,NULL,NULL
梢,訓,こずえ,NULL,NULL,NULL
樟,音,ショウ,NULL,NULL,NULL
樟,訓,くす,NULL,NULL,NULL
樟,訓,くすのき,NULL,NULL,NULL
樵,音,ショウ,NULL,NULL,NULL
樵,訓,きこり,NULL,NULL,NULL
樵,訓,きこ,る,NULL,NULL
樵,訓,こ,る,NULL,NULL
橡,音,ショウ,NULL,NULL,NULL
橡,音,ゾウ,NULL,NULL,NULL
橡,訓,とち,NULL,NULL,NULL
橡,訓,くぬぎ,NULL,NULL,NULL
橡,訓,つるばみ,NULL,NULL,NULL
湘,音,ショウ,NULL,NULL,NULL
甥,音,ショウ,NULL,NULL,NULL
甥,音,セイ,NULL,NULL,NULL
甥,訓,おい,NULL,NULL,NULL
秤,音,ショウ,NULL,NULL,NULL
秤,音,ビン,NULL,NULL,NULL
秤,訓,はかり,NULL,NULL,NULL
篠,音,ショウ,NULL,NULL,NULL
篠,訓,しの,NULL,NULL,NULL
篠,訓,しのだけ,NULL,NULL,NULL
菖,音,ショウ,NULL,NULL,NULL
菖,訓,しょうぶ,NULL,NULL,NULL
蒋,音,ショウ,NULL,NULL,NULL
蒋,訓,まこも,NULL,NULL,NULL
蕉,音,ショウ,NULL,NULL,NULL
蛸,音,ショウ,NULL,１番,表内読み
蛸,音,ソウ,NULL,２番,表内読み
蛸,訓,たこ,NULL,NULL,NULL
裳,音,ショウ,NULL,NULL,NULL
裳,訓,も,NULL,NULL,NULL
裳,訓,もすそ,NULL,NULL,NULL
醤,音,ショウ,NULL,NULL,NULL
醤,訓,ししびしお,NULL,NULL,NULL
醤,訓,ひしお,NULL,NULL,NULL
鉦,音,ショウ,NULL,NULL,NULL
鉦,音,セイ,NULL,NULL,NULL
鉦,訓,かね,NULL,NULL,NULL
錆,音,ショウ,NULL,NULL,NULL
錆,音,セイ,NULL,NULL,NULL
錆,訓,さび,NULL,NULL,NULL
錆,訓,さ,びる,NULL,NULL
鍾,音,ショウ,NULL,NULL,NULL
鍾,訓,あつ,まる,NULL,NULL
鍾,訓,あつ,める,NULL,NULL
鍾,訓,さかずき,NULL,NULL,NULL
鎗,音,ショウ,NULL,１番,表内読み
鎗,音,ソウ,NULL,１番,表内読み
鎗,訓,やり,NULL,NULL,NULL
鞘,音,ショウ,NULL,１番,表内読み
鞘,音,ソウ,NULL,２番,表内読み
鞘,訓,さや,NULL,NULL,NULL
鯖,音,ショウ,NULL,１番,表内読み
鯖,音,セイ,NULL,１番,表内読み
鯖,訓,さば,NULL,NULL,NULL
鯖,訓,よせなべ,NULL,NULL,NULL
帖,音,ジョウ,NULL,NULL,NULL
帖,音,チョウ,NULL,NULL,NULL
帖,訓,かきもの,NULL,NULL,NULL
帖,訓,た,れる,NULL,NULL
擾,音,ジョウ,NULL,NULL,NULL
擾,訓,さわ,ぐ,NULL,NULL
擾,訓,な,らす,NULL,NULL
擾,訓,みだ,れる,NULL,NULL
擾,訓,わずら,わしい,NULL,NULL
杖,音,ジョウ,NULL,NULL,NULL
杖,訓,つえ,NULL,NULL,NULL
瀞,音,ジョウ,NULL,NULL,NULL
瀞,音,セイ,NULL,NULL,NULL
瀞,訓,とろ,NULL,NULL,NULL
牒,音,ジョウ,NULL,NULL,NULL
牒,音,チョウ,NULL,NULL,NULL
牒,訓,ふだ,NULL,NULL,NULL
穣,音,ジョウ,NULL,NULL,NULL
穣,訓,みの,る,NULL,NULL
穣,訓,ゆた,か,NULL,NULL
茸,音,ジョウ,NULL,NULL,NULL
茸,訓,きのこ,NULL,NULL,NULL
茸,訓,しげ,る,NULL,NULL
茸,訓,たけ,NULL,NULL,NULL
茸,訓,ふくろづの,NULL,NULL,NULL
鄭,音,ジョウ,NULL,NULL,NULL
鄭,音,テイ,NULL,NULL,NULL
鄭,訓,ねんご,ろ,NULL,NULL
埴,音,ショク,NULL,NULL,NULL
埴,訓,はに,NULL,NULL,NULL
燭,音,ショク,NULL,NULL,NULL
燭,音,ソク,NULL,NULL,NULL
燭,訓,ともしび,NULL,NULL,NULL
粟,音,ショク,NULL,NULL,NULL
粟,音,ソク,NULL,NULL,NULL
粟,音,ゾク,NULL,NULL,NULL
粟,訓,あわ,NULL,NULL,NULL
粟,訓,ふち,NULL,NULL,NULL
粟,訓,もみ,NULL,NULL,NULL
